('30/05/2022 22:48:45', '241', '383')
('30/05/2022 22:48:46', '235', '59')
('30/05/2022 22:48:47', '238', '249')
('30/05/2022 22:48:48', '234', '86')
('30/05/2022 22:48:49', '228', '59')
('30/05/2022 22:48:50', '233', '933')
('30/05/2022 22:48:52', '235', '193')
('30/05/2022 22:48:53', '239', '219')
('30/05/2022 22:48:54', '231', '240')
('30/05/2022 22:48:55', '226', '14')
('30/05/2022 22:48:57', '240', '52')
('30/05/2022 22:48:58', '234', '2')
('30/05/2022 22:48:59', '251', '162')
('30/05/2022 22:49:00', '256', '354')
('30/05/2022 22:49:01', '267', '64')
('30/05/2022 22:49:02', '252', '259')
('30/05/2022 22:49:04', '263', '226')
('30/05/2022 22:49:05', '264', '261')
('30/05/2022 22:49:06', '261', '478')
('30/05/2022 22:49:07', '259', '2')
('30/05/2022 22:49:09', '272', '80')
('30/05/2022 22:49:10', '272', '29')
('30/05/2022 22:49:11', '272', '270')
('30/05/2022 22:49:12', '255', '265')
('30/05/2022 22:49:14', '277', '19')
('30/05/2022 22:49:15', '271', '39')
('30/05/2022 22:49:16', '272', '222')
('30/05/2022 22:49:17', '270', '313')
('30/05/2022 22:49:18', '272', '243')
('30/05/2022 22:49:20', '271', '4')
('30/05/2022 22:49:21', '254', '282')
('30/05/2022 22:49:22', '272', '205')
('30/05/2022 22:49:23', '275', '142')
('30/05/2022 22:49:25', '271', '43')
('30/05/2022 22:49:26', '264', '475')
('30/05/2022 22:49:27', '272', '265')
('30/05/2022 22:49:28', '272', '240')
('30/05/2022 22:49:30', '274', '192')
('30/05/2022 22:49:31', '268', '70')
('30/05/2022 22:49:32', '271', '470')
('30/05/2022 22:49:33', '269', '91')
('30/05/2022 22:49:35', '272', '338')
('30/05/2022 22:49:36', '272', '197')
('30/05/2022 22:49:37', '269', '108')
('30/05/2022 22:49:38', '285', '30')
('30/05/2022 22:49:40', '272', '400')
('30/05/2022 22:49:41', '271', '310')
('30/05/2022 22:49:42', '270', '688')
('30/05/2022 22:49:43', '275', '807')
('30/05/2022 22:49:44', '275', '225')
('30/05/2022 22:49:46', '272', '310')
('30/05/2022 22:49:47', '272', '443')
('30/05/2022 22:49:48', '261', '2')
('30/05/2022 22:49:49', '289', '2')
('30/05/2022 22:49:51', '258', '304')
('30/05/2022 22:49:52', '272', '45')
('30/05/2022 22:49:53', '271', '307')
('30/05/2022 22:49:54', '265', '312')
('30/05/2022 22:49:56', '265', '3')
('30/05/2022 22:49:57', '263', '2')
('30/05/2022 22:49:58', '249', '3')
('30/05/2022 22:49:59', '277', '57')
('30/05/2022 22:50:00', '268', '688')
('30/05/2022 22:50:02', '266', '47')
('30/05/2022 22:50:03', '267', '461')
('30/05/2022 22:50:04', '267', '469')
('30/05/2022 22:50:05', '271', '1')
('30/05/2022 22:50:07', '270', '272')
('30/05/2022 22:50:08', '272', '560')
('30/05/2022 22:50:09', '261', '688')
('30/05/2022 22:50:10', '272', '6')
('30/05/2022 22:50:12', '259', '459')
('30/05/2022 22:50:13', '272', '493')
('30/05/2022 22:50:14', '267', '255')
('30/05/2022 22:50:15', '267', '277')
('30/05/2022 22:50:16', '270', '411')
('30/05/2022 22:50:18', '262', '23')
('30/05/2022 22:50:19', '266', '18')
('30/05/2022 22:50:20', '270', '338')
('30/05/2022 22:50:21', '261', '31')
('30/05/2022 22:50:23', '267', '210')
('30/05/2022 22:50:24', '272', '278')
('30/05/2022 22:50:25', '272', '1060')
('30/05/2022 22:50:26', '281', '149')
('30/05/2022 22:50:27', '260', '420')
('30/05/2022 22:50:29', '263', '301')
('30/05/2022 22:50:30', '269', '434')
('30/05/2022 22:50:31', '259', '229')
('30/05/2022 22:50:33', '263', '4')
('30/05/2022 22:50:34', '279', '16')
('30/05/2022 22:50:35', '269', '300')
('30/05/2022 22:50:36', '261', '2')
('30/05/2022 22:50:37', '270', '71')
('30/05/2022 22:50:38', '275', '4')
('30/05/2022 22:50:40', '267', '951')
('30/05/2022 22:50:41', '272', '1')
('30/05/2022 22:50:42', '262', '64')
('30/05/2022 22:50:43', '270', '488')
('30/05/2022 22:50:44', '269', '442')
('30/05/2022 22:50:46', '258', '1')
('30/05/2022 22:50:47', '267', '41')
('30/05/2022 22:50:48', '261', '10')
('30/05/2022 22:50:49', '266', '316')
('30/05/2022 22:50:50', '272', '123')
('30/05/2022 22:50:51', '257', '1')
('30/05/2022 22:50:53', '262', '475')
('30/05/2022 22:50:54', '272', '1')
('30/05/2022 22:50:55', '268', '50')
('30/05/2022 22:50:56', '257', '246')
('30/05/2022 22:50:57', '262', '2')
('30/05/2022 22:50:58', '266', '314')
('30/05/2022 22:51:00', '267', '93')
('30/05/2022 22:51:01', '272', '1')
('30/05/2022 22:51:02', '272', '310')
('30/05/2022 22:51:03', '264', '278')
('30/05/2022 22:51:05', '274', '257')
('30/05/2022 22:51:06', '266', '490')
('30/05/2022 22:51:07', '256', '272')
('30/05/2022 22:51:08', '261', '240')
('30/05/2022 22:51:09', '247', '336')
('30/05/2022 22:51:11', '262', '246')
('30/05/2022 22:51:12', '257', '140')
('30/05/2022 22:51:13', '261', '425')
('30/05/2022 22:51:15', '266', '341')
('30/05/2022 22:51:16', '265', '90')
('30/05/2022 22:51:17', '263', '420')
('30/05/2022 22:51:19', '262', '1')
('30/05/2022 22:51:19', '272', '212')
('30/05/2022 22:51:21', '257', '3')
('30/05/2022 22:51:22', '262', '496')
('30/05/2022 22:51:23', '256', '275')
('30/05/2022 22:51:24', '266', '96')
('30/05/2022 22:51:25', '258', '4')
('30/05/2022 22:51:27', '262', '71')
('30/05/2022 22:51:28', '256', '1')
('30/05/2022 22:51:29', '263', '419')
('30/05/2022 22:51:31', '263', '262')
('30/05/2022 22:51:32', '258', '263')
('30/05/2022 22:51:33', '228', '237')
('30/05/2022 22:51:34', '279', '209')
('30/05/2022 22:51:36', '240', '259')
('30/05/2022 22:51:37', '256', '455')
('30/05/2022 22:51:38', '258', '286')
('30/05/2022 22:51:39', '260', '73')
('30/05/2022 22:51:40', '257', '1')
('30/05/2022 22:51:41', '261', '798')
('30/05/2022 22:51:43', '263', '565')
('30/05/2022 22:51:44', '254', '432')
('30/05/2022 22:51:45', '262', '278')
('30/05/2022 22:51:46', '273', '2')
('30/05/2022 22:51:48', '256', '272')
('30/05/2022 22:51:49', '256', '213')
('30/05/2022 22:51:50', '258', '212')
('30/05/2022 22:51:51', '258', '233')
('30/05/2022 22:51:52', '258', '414')
('30/05/2022 22:51:54', '264', '449')
('30/05/2022 22:51:55', '256', '451')
('30/05/2022 22:51:56', '273', '457')
('30/05/2022 22:51:58', '258', '464')
('30/05/2022 22:51:59', '264', '374')
('30/05/2022 22:52:00', '259', '442')
('30/05/2022 22:52:01', '256', '304')
('30/05/2022 22:52:02', '266', '439')
('30/05/2022 22:52:04', '256', '293')
('30/05/2022 22:52:05', '272', '786')
('30/05/2022 22:52:06', '255', '48')
('30/05/2022 22:52:07', '261', '228')
('30/05/2022 22:52:08', '270', '437')
('30/05/2022 22:52:10', '253', '217')
('30/05/2022 22:52:11', '255', '224')
('30/05/2022 22:52:12', '272', '432')
('30/05/2022 22:52:13', '258', '221')
('30/05/2022 22:52:15', '258', '478')
('30/05/2022 22:52:16', '256', '498')
('30/05/2022 22:52:17', '259', '443')
('30/05/2022 22:52:18', '250', '414')
('30/05/2022 22:52:20', '258', '473')
('30/05/2022 22:52:21', '256', '204')
('30/05/2022 22:52:22', '254', '445')
('30/05/2022 22:52:23', '260', '448')
('30/05/2022 22:52:24', '261', '406')
('30/05/2022 22:52:26', '260', '169')
('30/05/2022 22:52:27', '258', '833')
('30/05/2022 22:52:28', '275', '450')
('30/05/2022 22:52:29', '275', '493')
('30/05/2022 22:52:31', '270', '465')
('30/05/2022 22:52:32', '250', '46')
('30/05/2022 22:52:33', '256', '3')
('30/05/2022 22:52:34', '245', '221')
('30/05/2022 22:52:35', '254', '266')
('30/05/2022 22:52:37', '246', '267')
('30/05/2022 22:52:38', '270', '270')
('30/05/2022 22:52:39', '247', '16')
('30/05/2022 22:52:40', '257', '16')
('30/05/2022 22:52:42', '249', '22')
('30/05/2022 22:52:43', '258', '400')
('30/05/2022 22:52:44', '256', '416')
('30/05/2022 22:52:45', '282', '222')
('30/05/2022 22:52:47', '256', '445')
('30/05/2022 22:52:48', '255', '213')
('30/05/2022 22:52:49', '243', '464')
('30/05/2022 22:52:50', '251', '351')
('30/05/2022 22:52:51', '258', '457')
('30/05/2022 22:52:53', '259', '400')
('30/05/2022 22:52:54', '254', '304')
('30/05/2022 22:52:55', '257', '466')
('30/05/2022 22:52:56', '256', '464')
('30/05/2022 22:52:58', '251', '59')
('30/05/2022 22:52:59', '255', '413')
('30/05/2022 22:53:00', '256', '442')
('30/05/2022 22:53:01', '259', '445')
('30/05/2022 22:53:03', '257', '144')
('30/05/2022 22:53:04', '258', '459')
('30/05/2022 22:53:05', '265', '432')
('30/05/2022 22:53:06', '251', '299')
('30/05/2022 22:53:07', '254', '11')
('30/05/2022 22:53:09', '259', '217')
('30/05/2022 22:53:10', '259', '178')
('30/05/2022 22:53:11', '256', '357')
('30/05/2022 22:53:12', '251', '408')
('30/05/2022 22:53:14', '254', '1')
('30/05/2022 22:53:15', '254', '477')
('30/05/2022 22:53:16', '242', '208')
('30/05/2022 22:53:17', '252', '75')
('30/05/2022 22:53:18', '256', '369')
('30/05/2022 22:53:20', '261', '112')
('30/05/2022 22:53:21', '256', '221')
('30/05/2022 22:53:22', '257', '42')
('30/05/2022 22:53:23', '270', '389')
('30/05/2022 22:53:24', '255', '498')
('30/05/2022 22:53:26', '251', '453')
('30/05/2022 22:53:27', '251', '305')
('30/05/2022 22:53:28', '254', '418')
('30/05/2022 22:53:29', '258', '299')
('30/05/2022 22:53:31', '251', '454')
('30/05/2022 22:53:32', '253', '409')
('30/05/2022 22:53:33', '251', '270')
('30/05/2022 22:53:34', '240', '491')
('30/05/2022 22:53:37', '251', '1')
('30/05/2022 22:53:38', '253', '458')
('30/05/2022 22:53:39', '257', '25')
('30/05/2022 22:53:40', '256', '64')
('30/05/2022 22:53:42', '250', '336')
('30/05/2022 22:53:43', '254', '208')
('30/05/2022 22:53:44', '249', '1')
('30/05/2022 22:53:45', '254', '336')
('30/05/2022 22:53:47', '240', '261')
('30/05/2022 22:53:48', '251', '337')
('30/05/2022 22:53:49', '245', '209')
('30/05/2022 22:53:50', '253', '1')
('30/05/2022 22:53:51', '244', '5')
('30/05/2022 22:53:53', '247', '2')
('30/05/2022 22:53:54', '252', '267')
('30/05/2022 22:53:55', '250', '2')
('30/05/2022 22:53:56', '250', '12')
('30/05/2022 22:53:58', '250', '236')
('30/05/2022 22:53:59', '241', '253')
('30/05/2022 22:54:00', '249', '364')
('30/05/2022 22:54:01', '253', '223')
('30/05/2022 22:54:03', '256', '202')
('30/05/2022 22:54:04', '272', '251')
('30/05/2022 22:54:05', '240', '333')
('30/05/2022 22:54:06', '242', '1')
('30/05/2022 22:54:07', '247', '1')
('30/05/2022 22:54:09', '247', '5')
('30/05/2022 22:54:10', '254', '90')
('30/05/2022 22:54:11', '255', '207')
('30/05/2022 22:54:12', '256', '192')
('30/05/2022 22:54:14', '259', '1')
('30/05/2022 22:54:15', '253', '211')
('30/05/2022 22:54:16', '249', '2')
('30/05/2022 22:54:17', '242', '1')
('30/05/2022 22:54:19', '259', '2')
('30/05/2022 22:54:20', '256', '217')
('30/05/2022 22:54:21', '256', '333')
('30/05/2022 22:54:22', '249', '1')
('30/05/2022 22:54:23', '245', '1')
('30/05/2022 22:54:25', '250', '3')
('30/05/2022 22:54:26', '265', '2')
('30/05/2022 22:54:27', '256', '275')
('30/05/2022 22:54:28', '240', '1')
('30/05/2022 22:54:30', '244', '79')
('30/05/2022 22:54:31', '269', '229')
('30/05/2022 22:54:32', '258', '18')
('30/05/2022 22:54:33', '260', '11')
('30/05/2022 22:54:34', '267', '110')
('30/05/2022 22:54:36', '233', '177')
('30/05/2022 22:54:37', '256', '431')
('30/05/2022 22:54:38', '250', '499')
('30/05/2022 22:54:39', '253', '254')
('30/05/2022 22:54:41', '247', '3')
('30/05/2022 22:54:42', '250', '1')
('30/05/2022 22:54:43', '252', '119')
('30/05/2022 22:54:44', '225', '32')
('30/05/2022 22:54:46', '256', '99')
('30/05/2022 22:54:47', '256', '68')
('30/05/2022 22:54:48', '256', '191')
('30/05/2022 22:54:49', '251', '260')
('30/05/2022 22:54:50', '253', '250')
('30/05/2022 22:54:52', '257', '73')
('30/05/2022 22:54:53', '259', '268')
('30/05/2022 22:54:54', '257', '240')
('30/05/2022 22:54:55', '253', '923')
('30/05/2022 22:54:56', '247', '9')
('30/05/2022 22:54:58', '253', '464')
('30/05/2022 22:54:59', '254', '1')
('30/05/2022 22:55:00', '235', '2')
('30/05/2022 22:55:01', '246', '375')
('30/05/2022 22:55:03', '259', '21')
('30/05/2022 22:55:04', '254', '471')
('30/05/2022 22:55:05', '249', '6')
('30/05/2022 22:55:06', '246', '439')
('30/05/2022 22:55:07', '251', '272')
('30/05/2022 22:55:09', '247', '234')
('30/05/2022 22:55:10', '247', '3')
('30/05/2022 22:55:11', '256', '240')
('30/05/2022 22:55:12', '241', '331')
('30/05/2022 22:55:14', '253', '353')
('30/05/2022 22:55:15', '249', '497')
('30/05/2022 22:55:16', '254', '279')
('30/05/2022 22:55:17', '247', '225')
('30/05/2022 22:55:19', '254', '432')
('30/05/2022 22:55:20', '238', '2')
('30/05/2022 22:55:21', '256', '231')
('30/05/2022 22:55:22', '245', '455')
('30/05/2022 22:55:23', '245', '445')
('30/05/2022 22:55:25', '261', '2')
('30/05/2022 22:55:26', '256', '393')
('30/05/2022 22:55:27', '252', '273')
('30/05/2022 22:55:28', '252', '302')
('30/05/2022 22:55:30', '246', '224')
('30/05/2022 22:55:31', '259', '479')
('30/05/2022 22:55:32', '251', '249')
('30/05/2022 22:55:33', '250', '653')
('30/05/2022 22:55:35', '253', '366')
('30/05/2022 22:55:36', '256', '466')
('30/05/2022 22:55:37', '249', '355')
('30/05/2022 22:55:38', '250', '670')
('30/05/2022 22:55:40', '254', '6')
('30/05/2022 22:55:41', '252', '432')
('30/05/2022 22:55:42', '230', '2')
('30/05/2022 22:55:43', '255', '67')
('30/05/2022 22:55:45', '250', '240')
('30/05/2022 22:55:46', '254', '253')
('30/05/2022 22:55:47', '250', '449')
('30/05/2022 22:55:48', '251', '338')
('30/05/2022 22:55:49', '250', '236')
('30/05/2022 22:55:51', '252', '459')
('30/05/2022 22:55:52', '249', '283')
('30/05/2022 22:55:53', '259', '330')
('30/05/2022 22:55:54', '251', '483')
('30/05/2022 22:55:56', '249', '245')
('30/05/2022 22:55:57', '239', '5')
('30/05/2022 22:55:58', '249', '190')
('30/05/2022 22:55:59', '256', '60')
('30/05/2022 22:56:00', '253', '92')
('30/05/2022 22:56:02', '247', '16')
('30/05/2022 22:56:03', '250', '224')
('30/05/2022 22:56:04', '250', '446')
('30/05/2022 22:56:05', '251', '236')
('30/05/2022 22:56:06', '251', '493')
('30/05/2022 22:56:08', '250', '433')
('30/05/2022 22:56:09', '256', '503')
('30/05/2022 22:56:10', '250', '434')
('30/05/2022 22:56:11', '243', '452')
('30/05/2022 22:56:13', '242', '237')
('30/05/2022 22:56:14', '241', '211')
('30/05/2022 22:56:15', '239', '247')
('30/05/2022 22:56:16', '237', '64')
('30/05/2022 22:56:17', '235', '128')
('30/05/2022 22:56:19', '226', '4')
('30/05/2022 22:56:20', '185', '752')
('30/05/2022 22:56:21', '205', '59')
('30/05/2022 22:56:22', '210', '242')
('30/05/2022 22:56:24', '206', '458')
('30/05/2022 22:56:25', '210', '235')
('30/05/2022 22:56:26', '210', '486')
('30/05/2022 22:56:27', '209', '542')
('30/05/2022 22:56:29', '208', '469')
('30/05/2022 22:56:30', '208', '429')
('30/05/2022 22:56:31', '208', '254')
('30/05/2022 22:56:32', '210', '213')
('30/05/2022 22:56:33', '223', '418')
('30/05/2022 22:56:35', '201', '462')
('30/05/2022 22:56:36', '211', '486')
('30/05/2022 22:56:37', '215', '208')
('30/05/2022 22:56:38', '238', '441')
('30/05/2022 22:56:40', '258', '486')
('30/05/2022 22:56:41', '243', '397')
('30/05/2022 22:56:42', '246', '281')
('30/05/2022 22:56:43', '240', '10')
('30/05/2022 22:56:45', '245', '2')
('30/05/2022 22:56:46', '240', '5')
('30/05/2022 22:56:47', '240', '135')
('30/05/2022 22:56:48', '246', '29')
('30/05/2022 22:56:49', '236', '12')
('30/05/2022 22:56:51', '242', '496')
('30/05/2022 22:56:52', '242', '4')
('30/05/2022 22:56:53', '240', '4')
('30/05/2022 22:56:54', '240', '64')
('30/05/2022 22:56:55', '256', '18')
('30/05/2022 22:56:57', '250', '661')
('30/05/2022 22:56:58', '251', '358')
('30/05/2022 22:56:59', '243', '114')
('30/05/2022 22:57:00', '243', '415')
('30/05/2022 22:57:01', '234', '15')
('30/05/2022 22:57:02', '245', '21')
('30/05/2022 22:57:04', '240', '579')
('30/05/2022 22:57:05', '243', '442')
('30/05/2022 22:57:06', '249', '67')
('30/05/2022 22:57:07', '231', '89')
('30/05/2022 22:57:09', '246', '226')
('30/05/2022 22:57:10', '243', '250')
('30/05/2022 22:57:11', '242', '117')
('30/05/2022 22:57:13', '244', '149')
('30/05/2022 22:57:14', '245', '206')
('30/05/2022 22:57:15', '263', '299')
('30/05/2022 22:57:16', '236', '11')
('30/05/2022 22:57:17', '213', '6')
('30/05/2022 22:57:19', '213', '566')
('30/05/2022 22:57:20', '211', '323')
('30/05/2022 22:57:21', '160', '293')
('30/05/2022 22:57:22', '224', '182')
('30/05/2022 22:57:24', '227', '219')
('30/05/2022 22:57:25', '239', '208')
('30/05/2022 22:57:26', '239', '282')
('30/05/2022 22:57:27', '243', '259')
('30/05/2022 22:57:29', '240', '225')
('30/05/2022 22:57:30', '213', '32')
('30/05/2022 22:57:31', '217', '318')
('30/05/2022 22:57:32', '240', '677')
('30/05/2022 22:57:33', '272', '2')
('30/05/2022 22:57:35', '235', '11')
('30/05/2022 22:57:36', '238', '135')
('30/05/2022 22:57:37', '241', '348')
('30/05/2022 22:57:38', '240', '436')
('30/05/2022 22:57:40', '249', '258')
('30/05/2022 22:57:41', '243', '208')
('30/05/2022 22:57:42', '239', '11')
('30/05/2022 22:57:43', '239', '7')
('30/05/2022 22:57:45', '243', '48')
('30/05/2022 22:57:46', '231', '367')
('30/05/2022 22:57:47', '240', '432')
('30/05/2022 22:57:48', '239', '2')
('30/05/2022 22:57:49', '240', '266')
('30/05/2022 22:57:51', '245', '178')
('30/05/2022 22:57:52', '240', '64')
('30/05/2022 22:57:53', '240', '6')
('30/05/2022 22:57:54', '235', '3')
('30/05/2022 22:57:56', '250', '44')
('30/05/2022 22:57:57', '236', '256')
('30/05/2022 22:57:58', '240', '297')
('30/05/2022 22:57:59', '243', '3')
('30/05/2022 22:58:00', '240', '126')
('30/05/2022 22:58:02', '239', '208')
('30/05/2022 22:58:03', '240', '411')
('30/05/2022 22:58:04', '237', '467')
('30/05/2022 22:58:05', '237', '234')
('30/05/2022 22:58:06', '242', '368')
('30/05/2022 22:58:08', '238', '2')
('30/05/2022 22:58:09', '224', '909')
('30/05/2022 22:58:10', '233', '3')
('30/05/2022 22:58:11', '233', '78')
('30/05/2022 22:58:13', '240', '30')
('30/05/2022 22:58:14', '240', '230')
('30/05/2022 22:58:15', '240', '79')
('30/05/2022 22:58:16', '240', '987')
('30/05/2022 22:58:18', '238', '2')
('30/05/2022 22:58:19', '239', '643')
('30/05/2022 22:58:20', '240', '180')
('30/05/2022 22:58:21', '241', '244')
('30/05/2022 22:58:22', '240', '123')
('30/05/2022 22:58:24', '231', '368')
('30/05/2022 22:58:25', '242', '377')
('30/05/2022 22:58:26', '239', '3')
('30/05/2022 22:58:27', '233', '486')
('30/05/2022 22:58:29', '240', '480')
('30/05/2022 22:58:30', '240', '351')
('30/05/2022 22:58:31', '237', '104')
('30/05/2022 22:58:32', '231', '2')
('30/05/2022 22:58:33', '239', '17')
('30/05/2022 22:58:34', '227', '4')
('30/05/2022 22:58:36', '237', '115')
('30/05/2022 22:58:37', '240', '5')
('30/05/2022 22:58:38', '240', '241')
('30/05/2022 22:58:39', '239', '464')
('30/05/2022 22:58:41', '222', '271')
('30/05/2022 22:58:42', '235', '237')
('30/05/2022 22:58:43', '237', '406')
('30/05/2022 22:58:45', '242', '5')
('30/05/2022 22:58:46', '238', '26')
('30/05/2022 22:58:47', '243', '48')
('30/05/2022 22:58:48', '225', '224')
('30/05/2022 22:58:49', '240', '241')
('30/05/2022 22:58:51', '240', '403')
('30/05/2022 22:58:52', '239', '10')
('30/05/2022 22:58:53', '237', '256')
('30/05/2022 22:58:54', '239', '495')
('30/05/2022 22:58:56', '220', '432')
('30/05/2022 22:58:57', '240', '265')
('30/05/2022 22:58:58', '237', '243')
('30/05/2022 22:58:59', '240', '225')
('30/05/2022 22:59:00', '240', '129')
('30/05/2022 22:59:02', '238', '291')
('30/05/2022 22:59:03', '235', '400')
('30/05/2022 22:59:04', '240', '67')
('30/05/2022 22:59:05', '240', '219')
('30/05/2022 22:59:06', '223', '266')
('30/05/2022 22:59:08', '236', '459')
('30/05/2022 22:59:09', '238', '478')
('30/05/2022 22:59:10', '240', '298')
('30/05/2022 22:59:11', '240', '427')
('30/05/2022 22:59:13', '229', '259')
('30/05/2022 22:59:14', '234', '482')
('30/05/2022 22:59:15', '239', '208')
('30/05/2022 22:59:16', '210', '2')
('30/05/2022 22:59:17', '240', '160')
('30/05/2022 22:59:19', '241', '398')
('30/05/2022 22:59:20', '238', '337')
('30/05/2022 22:59:21', '229', '1')
('30/05/2022 22:59:22', '240', '37')
('30/05/2022 22:59:24', '240', '237')
('30/05/2022 22:59:25', '240', '226')
('30/05/2022 22:59:26', '240', '449')
('30/05/2022 22:59:27', '237', '259')
('30/05/2022 22:59:28', '237', '2')
('30/05/2022 22:59:30', '206', '3')
('30/05/2022 22:59:31', '237', '227')
('30/05/2022 22:59:32', '235', '9')
('30/05/2022 22:59:34', '246', '208')
('30/05/2022 22:59:35', '240', '330')
('30/05/2022 22:59:36', '240', '199')
('30/05/2022 22:59:37', '240', '470')
('30/05/2022 22:59:39', '239', '177')
('30/05/2022 22:59:40', '231', '394')
('30/05/2022 22:59:41', '240', '690')
('30/05/2022 22:59:42', '245', '24')
('30/05/2022 22:59:44', '234', '277')
('30/05/2022 22:59:45', '235', '241')
('30/05/2022 22:59:46', '230', '499')
('30/05/2022 22:59:47', '210', '329')
('30/05/2022 22:59:48', '240', '282')
('30/05/2022 22:59:50', '231', '3')
('30/05/2022 22:59:51', '240', '195')
('30/05/2022 22:59:52', '264', '247')
('30/05/2022 22:59:53', '236', '256')
('30/05/2022 22:59:55', '240', '223')
('30/05/2022 22:59:56', '240', '320')
('30/05/2022 22:59:57', '235', '502')
('30/05/2022 22:59:58', '240', '209')
('30/05/2022 23:00:00', '240', '598')
('30/05/2022 23:00:01', '239', '425')
('30/05/2022 23:00:02', '243', '398')
('30/05/2022 23:00:03', '230', '5')
('30/05/2022 23:00:04', '243', '47')
('30/05/2022 23:00:06', '224', '295')
('30/05/2022 23:00:07', '235', '340')
('30/05/2022 23:00:08', '237', '197')
('30/05/2022 23:00:09', '240', '230')
('30/05/2022 23:00:11', '245', '304')
('30/05/2022 23:00:12', '234', '1')
('30/05/2022 23:00:13', '240', '397')
('30/05/2022 23:00:14', '241', '9')
('30/05/2022 23:00:15', '238', '255')
('30/05/2022 23:00:17', '242', '1')
('30/05/2022 23:00:18', '229', '16')
('30/05/2022 23:00:19', '235', '35')
('30/05/2022 23:00:20', '235', '479')
('30/05/2022 23:00:22', '240', '447')
('30/05/2022 23:00:23', '237', '430')
('30/05/2022 23:00:24', '251', '412')
('30/05/2022 23:00:25', '235', '467')
('30/05/2022 23:00:27', '240', '13')
('30/05/2022 23:00:28', '240', '776')
('30/05/2022 23:00:29', '238', '230')
('30/05/2022 23:00:30', '239', '363')
('30/05/2022 23:00:31', '257', '228')
('30/05/2022 23:00:33', '247', '353')
('30/05/2022 23:00:34', '240', '241')
('30/05/2022 23:00:35', '238', '194')
('30/05/2022 23:00:36', '238', '293')
('30/05/2022 23:00:38', '239', '290')
('30/05/2022 23:00:39', '238', '433')
('30/05/2022 23:00:40', '240', '370')
('30/05/2022 23:00:41', '236', '3')
('30/05/2022 23:00:43', '240', '461')
('30/05/2022 23:00:44', '234', '258')
('30/05/2022 23:00:45', '225', '207')
('30/05/2022 23:00:46', '240', '45')
('30/05/2022 23:00:47', '237', '336')
('30/05/2022 23:00:49', '240', '402')
('30/05/2022 23:00:50', '238', '282')
('30/05/2022 23:00:51', '234', '371')
('30/05/2022 23:00:52', '231', '28')
('30/05/2022 23:00:54', '239', '437')
('30/05/2022 23:00:55', '236', '304')
('30/05/2022 23:00:56', '237', '383')
('30/05/2022 23:00:57', '240', '502')
('30/05/2022 23:00:59', '235', '1')
('30/05/2022 23:01:00', '236', '285')
('30/05/2022 23:01:01', '229', '830')
('30/05/2022 23:01:02', '239', '291')
('30/05/2022 23:01:03', '236', '250')
('30/05/2022 23:01:05', '239', '262')
('30/05/2022 23:01:06', '240', '295')
('30/05/2022 23:01:07', '237', '320')
('30/05/2022 23:01:08', '241', '208')
('30/05/2022 23:01:10', '238', '192')
('30/05/2022 23:01:11', '237', '405')
('30/05/2022 23:01:12', '235', '305')
('30/05/2022 23:01:13', '229', '49')
('30/05/2022 23:01:14', '238', '496')
('30/05/2022 23:01:16', '197', '415')
('30/05/2022 23:01:17', '237', '464')
('30/05/2022 23:01:18', '234', '268')
('30/05/2022 23:01:19', '239', '297')
('30/05/2022 23:01:21', '231', '231')
('30/05/2022 23:01:22', '234', '7')
('30/05/2022 23:01:23', '239', '370')
('30/05/2022 23:01:24', '243', '435')
('30/05/2022 23:01:26', '241', '4')
('30/05/2022 23:01:27', '240', '13')
('30/05/2022 23:01:28', '238', '247')
('30/05/2022 23:01:29', '239', '535')
('30/05/2022 23:01:30', '269', '292')
('30/05/2022 23:01:32', '236', '233')
('30/05/2022 23:01:33', '238', '217')
('30/05/2022 23:01:34', '234', '362')
('30/05/2022 23:01:35', '237', '202')
('30/05/2022 23:01:37', '235', '490')
('30/05/2022 23:01:38', '215', '3')
('30/05/2022 23:01:39', '231', '3')
('30/05/2022 23:01:40', '239', '127')
('30/05/2022 23:01:42', '238', '478')
('30/05/2022 23:01:43', '231', '286')
('30/05/2022 23:01:44', '238', '2')
('30/05/2022 23:01:45', '215', '213')
('30/05/2022 23:01:47', '226', '530')
('30/05/2022 23:01:48', '237', '285')
('30/05/2022 23:01:49', '227', '267')
('30/05/2022 23:01:50', '238', '509')
('30/05/2022 23:01:52', '239', '368')
('30/05/2022 23:01:53', '237', '1')
('30/05/2022 23:01:54', '231', '1')
('30/05/2022 23:01:55', '208', '465')
('30/05/2022 23:01:57', '237', '204')
('30/05/2022 23:01:58', '239', '319')
('30/05/2022 23:01:59', '235', '59')
('30/05/2022 23:02:00', '235', '239')
('30/05/2022 23:02:01', '239', '210')
('30/05/2022 23:02:03', '239', '206')
('30/05/2022 23:02:04', '219', '443')
('30/05/2022 23:02:05', '233', '277')
('30/05/2022 23:02:06', '217', '271')
('30/05/2022 23:02:07', '230', '16')
('30/05/2022 23:02:09', '234', '506')
('30/05/2022 23:02:10', '236', '397')
('30/05/2022 23:02:11', '234', '95')
('30/05/2022 23:02:12', '231', '5')
('30/05/2022 23:02:14', '234', '543')
('30/05/2022 23:02:15', '223', '276')
('30/05/2022 23:02:16', '235', '483')
('30/05/2022 23:02:17', '237', '245')
('30/05/2022 23:02:19', '228', '235')
('30/05/2022 23:02:20', '230', '353')
('30/05/2022 23:02:21', '234', '241')
